1700161653.7634103,B,B
1700161654.9639204,A,A
1700161656.2301621,C,C
1700161657.7793505,E,E
1700161659.1692138,D,D
1700161660.3781617,C,C
1700161661.5410295,D,D
1700161662.7762165,B,A
1700161663.540794,B,B
1700161664.9778373,C,C
1700161666.4574606,E,E
1700161667.7079294,C,C
1700161669.150049,A,A
1700161670.4948046,D,D
1700161672.0250537,C,C
1700161673.633549,B,B
1700161674.8924358,D,D
1700161676.7156208,B,B
1700161677.859742,A,A
1700161679.1795008,D,D
