1700242952.5833669,A,A
1700242957.5112972,D,D
1700242959.1465826,B,B
1700242961.3915899,E,E
1700242962.816305,D,D
1700242965.1309192,B,B
1700242966.279827,C,C
1700242967.347241,A,A
1700242969.2065794,E,E
1700242970.7230523,B,B
1700242971.8394358,A,A
1700242972.9296079,C,C
1700242974.2929902,B,B
1700242975.3469682,A,A
1700242977.0596492,E,E
1700242978.5043736,B,B
1700242979.6032264,A,A
1700242981.536512,B,B
1700242983.1159625,C,C
1700242984.540302,B,B
