1700242729.9778004,E,E
1700242732.2755692,C,C
1700242733.5628586,A,A
1700242735.6407402,E,E
1700242737.2212768,B,B
1700242738.865065,E,E
1700242740.4110923,B,B
1700242742.1049614,C,C
1700242743.5050237,A,A
1700242745.4066565,D,D
1700242748.3869908,A,A
1700242750.40507,E,E
1700242751.7667394,A,A
1700242753.25033,C,C
1700242756.3145819,E,E
1700242758.2062428,D,D
1700242759.8170712,C,C
1700242761.214348,B,B
1700242762.4886107,A,A
1700242764.447684,D,D
