1700243182.8199515,B,B
1700243184.6302595,D,D
1700243186.2738163,C,C
1700243188.164047,E,E
1700243189.728713,B,B
1700243191.376868,D,D
1700243193.234399,C,C
1700243194.9664268,D,D
1700243196.6268513,B,B
1700243198.149533,C,C
1700243199.9831038,E,E
1700243201.5743797,C,C
1700243203.3711407,E,E
1700243204.9033887,A,A
1700243206.8125086,D,D
1700243208.4536722,A,A
1700243210.0595667,D,D
1700243211.838466,C,C
1700243213.6051743,E,E
1700243215.2771647,D,D
