1700162905.7661452,E,E
1700162907.253081,C,C
1700162908.6663477,B,B
1700162910.4282036,C,C
1700162911.9490423,D,D
1700162913.4730022,E,E
1700162914.9116359,C,C
1700162916.627519,D,D
1700162917.991718,C,C
1700162919.4122643,B,B
1700162921.0123196,D,D
1700162923.719402,B,B
1700162925.5286856,E,E
1700162926.8134193,A,A
1700162928.7694082,E,E
1700162929.9627404,D,D
1700162931.2044098,A,A
1700162932.2909672,C,C
1700162933.347246,B,B
1700162934.990992,D,D
