1700162838.6402936,B,C
1700162840.0921013,B,B
1700162846.221845,D,[1, 2, 4]
1700162848.5845194,D,D
1700162850.1792445,A,A
1700162851.6040297,D,D
1700162853.8139162,E,C
1700162855.279526,E,E
1700162857.245463,B,B
1700162869.0623195,C,C
1700162871.2258,E,[1, 2, 4]
1700162873.1036642,E,E
1700162874.2306004,E,E
1700162875.859135,D,D
1700162877.2135372,A,A
1700162878.6067035,D,D
1700162880.4976513,B,B
1700162881.871711,D,D
1700162885.4606907,C,C
1700162887.1034946,B,B
1700162888.4015434,A,A
